PortNumber,AccNumber,LocNumber,CountryCode,LocPerilsCovered,LocCurrency,AreaCode,AreaName,GeogScheme1,GeogName1,Latitude,Longitude,BuildingTIV,ConstructionCode,OccupancyCode,LocDed1Building,DedCode1Building,DedType1Building,LocLimit1Building,LimitType1Building,OrgConstructionScheme,OrgConstructionCode,OrgOccupancyScheme,OrgOccupancyCode
1,A0001,LOC00446,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7432,-82.8703,387959,5100,1051,19398,0,0,387959,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00447,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9261,-81.1441,258540,5050,1051,12927,0,0,258540,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00448,US,WTC,USD,FL,Florida,CNTY,Lee,26.6868,-81.789,138725,5100,1055,2774,0,0,138725,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00449,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5248,-80.2643,367866,5050,1051,18393,0,0,367866,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00450,US,WTC,USD,FL,Florida,CNTY,Lee,26.7729,-81.9745,383374,5150,1051,19169,0,0,383374,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00451,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7095,-80.4632,764664,5050,1051,15293,0,0,764664,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00452,US,WTC,USD,FL,Florida,CNTY,Collier,26.1971,-81.5384,390289,5100,1055,39029,0,0,390289,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00453,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9028,-82.9327,968612,5050,1051,48431,0,0,968612,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00454,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5883,-80.5861,350659,5050,1051,17533,0,0,350659,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00455,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5891,-80.4281,316441,5100,1051,15822,0,0,316441,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00456,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6491,-80.245,844933,5100,1051,42247,0,0,844933,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00457,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9401,-81.0436,154247,5150,1051,15425,0,0,154247,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00458,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6681,-80.1899,3627649,5050,1055,181382,0,0,3627649,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00459,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8589,-82.1866,476078,5050,1051,23804,0,0,476078,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00460,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9824,-82.4893,478291,5100,1051,47829,0,0,478291,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00461,US,WTC,USD,FL,Florida,CNTY,Lee,26.6421,-81.9577,539331,5100,1051,53933,0,0,539331,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00462,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6755,-80.4017,1662333,5150,1055,166233,0,0,1662333,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00463,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8745,-80.8178,673821,5150,1055,13476,0,0,673821,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00464,US,WTC,USD,FL,Florida,CNTY,Broward,26.1229,-80.4522,91548,5150,1055,1831,0,0,91548,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00465,US,WTC,USD,FL,Florida,CNTY,Lee,26.4571,-81.7972,1120606,5050,1051,56030,0,0,1120606,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00466,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8132,-82.8018,262262,5100,1055,13113,0,0,262262,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00467,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7365,-82.6898,380837,5100,1055,19042,0,0,380837,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00468,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8237,-81.0243,120074,5100,1051,6004,0,0,120074,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00469,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6017,-80.4958,539828,5100,1051,10797,0,0,539828,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00470,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.606,-80.2983,202523,5050,1055,4050,0,0,202523,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00471,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.3544,-80.1724,378629,5100,1051,18931,0,0,378629,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00472,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5253,-80.1004,274961,5150,1051,5499,0,0,274961,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00473,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7221,-80.413,1729932,5100,1051,86497,0,0,1729932,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00474,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5435,-80.393,1814380,5150,1051,90719,0,0,1814380,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00475,US,WTC,USD,FL,Florida,CNTY,Broward,26.1861,-80.2429,362087,5100,1051,18104,0,0,362087,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00476,US,WTC,USD,FL,Florida,CNTY,Broward,26.0109,-80.3972,367390,5050,1051,18370,0,0,367390,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00477,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7939,-80.126,255251,5100,1055,12763,0,0,255251,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00478,US,WTC,USD,FL,Florida,CNTY,Lee,26.5356,-81.8181,874778,5050,1051,43739,0,0,874778,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00479,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.929,-82.4396,264890,5100,1051,5298,0,0,264890,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00480,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.8826,-80.2376,245273,5050,1051,12264,0,0,245273,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00481,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.8016,-80.2458,786735,5100,1051,39337,0,0,786735,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00482,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5793,-80.3231,222515,5350,1051,4450,0,0,222515,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00483,US,WTC,USD,FL,Florida,CNTY,Lee,26.4907,-81.8181,337554,5150,1051,16878,0,0,337554,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00484,US,WTC,USD,FL,Florida,CNTY,Broward,26.1174,-80.3535,93376,5100,1051,9338,0,0,93376,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00485,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.661,-80.4403,626054,5050,1051,12521,0,0,626054,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00486,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6395,-80.1459,1752917,5350,1051,87646,0,0,1752917,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00487,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6105,-80.2828,634996,5100,1051,63500,0,0,634996,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00488,US,WTC,USD,FL,Florida,CNTY,Broward,26.2967,-80.3411,1176367,5100,1055,117637,0,0,1176367,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00489,US,WTC,USD,FL,Florida,CNTY,Lee,26.5386,-81.891,172213,5100,1051,8611,0,0,172213,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00490,US,WTC,USD,FL,Florida,CNTY,Lee,26.78,-81.8004,424076,5050,1051,21204,0,0,424076,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00491,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9091,-82.7605,158845,5100,1055,15884,0,0,158845,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00492,US,WTC,USD,FL,Florida,CNTY,Pinellas,28.0785,-82.8842,288165,5100,1051,14408,0,0,288165,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00493,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9357,-82.8917,662531,5100,1051,13251,0,0,662531,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00494,US,WTC,USD,FL,Florida,CNTY,Broward,26.2463,-80.4259,379149,5050,1051,7583,0,0,379149,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00495,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8775,-82.4313,107453,5150,1055,5373,0,0,107453,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00496,US,WTC,USD,FL,Florida,CNTY,Lee,26.4646,-81.9155,116551,5050,1055,5828,0,0,116551,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00497,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.696,-80.3189,110307,5050,1055,2206,0,0,110307,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00498,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9989,-82.7703,524434,5050,1051,26222,0,0,524434,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00499,US,WTC,USD,FL,Florida,CNTY,Broward,26.154,-80.3774,1941981,5100,1055,97099,0,0,1941981,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00500,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5214,-80.2441,1082989,5350,1051,54149,0,0,1082989,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00501,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.814,-82.1677,71855,5100,1051,7186,0,0,71855,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00502,US,WTC,USD,FL,Florida,CNTY,Collier,25.9573,-81.5338,1137152,5050,1051,56858,0,0,1137152,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00503,US,WTC,USD,FL,Florida,CNTY,Monroe,24.6232,-80.9984,759578,5100,1055,75958,0,0,759578,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00504,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6609,-80.2461,96218,5100,1051,9622,0,0,96218,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00505,US,WTC,USD,FL,Florida,CNTY,Lee,26.6625,-81.9433,270623,5100,1051,5412,0,0,270623,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00506,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9487,-82.2672,867175,5150,1055,43359,0,0,867175,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00507,US,WTC,USD,FL,Florida,CNTY,Broward,25.924,-80.2416,550829,5100,1051,11017,0,0,550829,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00508,US,WTC,USD,FL,Florida,CNTY,Collier,26.0809,-81.6908,117128,5050,1051,11713,0,0,117128,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00509,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6337,-80.1964,579193,5150,1051,11584,0,0,579193,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00510,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.8196,-80.6032,58767,5150,1051,2938,0,0,58767,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00511,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4643,-80.3788,289353,5100,1055,28935,0,0,289353,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00512,US,WTC,USD,FL,Florida,CNTY,Collier,26.0609,-81.5238,898359,5150,1051,17967,0,0,898359,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00513,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7806,-80.428,353708,5100,1051,35371,0,0,353708,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00514,US,WTC,USD,FL,Florida,CNTY,Broward,26.195,-80.1183,229928,5100,1055,4599,0,0,229928,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00515,US,WTC,USD,FL,Florida,CNTY,Broward,26.2063,-80.3881,730397,5150,1051,36520,0,0,730397,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00516,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6215,-80.3783,784223,5100,1055,39211,0,0,784223,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00517,US,WTC,USD,FL,Florida,CNTY,Broward,26.183,-80.3036,1036742,5100,1051,51837,0,0,1036742,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00518,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0278,-82.31,721330,5100,1051,36066,0,0,721330,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00519,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5291,-80.4114,857021,5100,1051,85702,0,0,857021,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00520,US,WTC,USD,FL,Florida,CNTY,Collier,26.1878,-81.5893,641203,5050,1051,32060,0,0,641203,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00521,US,WTC,USD,FL,Florida,CNTY,Collier,25.9627,-81.5152,434513,5150,1055,21726,0,0,434513,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00522,US,WTC,USD,FL,Florida,CNTY,Broward,26.1828,-80.1622,375283,5100,1055,37528,0,0,375283,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00523,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6279,-80.4002,285896,5350,1051,14295,0,0,285896,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00524,US,WTC,USD,FL,Florida,CNTY,Lee,26.4884,-81.8185,126950,5100,1051,2539,0,0,126950,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00525,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6077,-80.4702,157246,5100,1055,15725,0,0,157246,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00526,US,WTC,USD,FL,Florida,CNTY,Broward,26.0877,-80.2234,275439,5100,1051,5509,0,0,275439,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00527,US,WTC,USD,FL,Florida,CNTY,Monroe,24.6928,-81.0762,425890,5350,1051,21294,0,0,425890,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00528,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7646,-80.8909,1155992,5100,1051,57800,0,0,1155992,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00529,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8396,-82.0789,336420,5150,1055,16821,0,0,336420,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00530,US,WTC,USD,FL,Florida,CNTY,Broward,26.1823,-80.3122,803203,5100,1051,16064,0,0,803203,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00531,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.785,-82.9193,855553,5100,1051,17111,0,0,855553,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00532,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9712,-82.7548,287283,5100,1055,14364,0,0,287283,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00533,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5319,-80.0768,571504,5100,1051,11430,0,0,571504,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00534,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8434,-82.6447,284408,5050,1051,14220,0,0,284408,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00535,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5475,-80.3751,1047236,5350,1051,52362,0,0,1047236,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00536,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7425,-80.2991,591424,5100,1051,29571,0,0,591424,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00537,US,WTC,USD,FL,Florida,CNTY,Lee,26.583,-81.8516,129285,5050,1051,2586,0,0,129285,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00538,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5888,-80.2782,398472,5100,1051,19924,0,0,398472,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00539,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6599,-80.3081,1373754,5150,1051,137375,0,0,1373754,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00540,US,WTC,USD,FL,Florida,CNTY,Collier,25.8893,-81.4478,299548,5100,1051,14977,0,0,299548,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00541,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7957,-80.9641,505681,5350,1051,10114,0,0,505681,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00542,US,WTC,USD,FL,Florida,CNTY,Lee,26.7498,-81.8095,548744,5350,1051,10975,0,0,548744,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00543,US,WTC,USD,FL,Florida,CNTY,Collier,26.1132,-81.6307,146953,5100,1051,7348,0,0,146953,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00544,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8068,-81.0601,532909,5100,1055,53291,0,0,532909,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00545,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6648,-80.2293,109149,5050,1051,5457,0,0,109149,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00546,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7396,-80.1784,206912,5150,1055,4138,0,0,206912,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00547,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4503,-80.1195,852998,5100,1051,42650,0,0,852998,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00548,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4418,-80.3876,468801,5050,1051,9376,0,0,468801,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00549,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.971,-82.3587,270336,5350,1051,5407,0,0,270336,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00550,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5785,-80.1989,505153,5050,1055,50515,0,0,505153,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00551,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7812,-80.0564,331335,5150,1051,16567,0,0,331335,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00552,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5785,-80.3445,352000,5050,1051,7040,0,0,352000,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00553,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4165,-80.5711,601843,5100,1051,30092,0,0,601843,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00554,US,WTC,USD,FL,Florida,CNTY,Collier,25.9732,-81.6215,190107,5050,1051,3802,0,0,190107,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00555,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.335,-80.2218,360229,5050,1051,7205,0,0,360229,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00556,US,WTC,USD,FL,Florida,CNTY,Broward,26.1266,-80.3214,268588,5150,1051,13429,0,0,268588,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00557,US,WTC,USD,FL,Florida,CNTY,Broward,26.1312,-80.48,93043,5050,1051,4652,0,0,93043,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00558,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6076,-80.0107,161876,5050,1051,8094,0,0,161876,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00559,US,WTC,USD,FL,Florida,CNTY,Lee,26.6579,-81.8318,1285337,5100,1051,128534,0,0,1285337,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00560,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7699,-80.207,479845,5150,1051,9597,0,0,479845,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00561,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.593,-80.4371,115723,5350,1051,11572,0,0,115723,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00562,US,WTC,USD,FL,Florida,CNTY,Broward,25.9365,-80.1918,96615,5100,1051,4831,0,0,96615,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00563,US,WTC,USD,FL,Florida,CNTY,Collier,26.1617,-81.6542,317277,5050,1055,6346,0,0,317277,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00564,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9555,-82.5852,1277847,5150,1051,127785,0,0,1277847,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00565,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9309,-82.6458,298173,5100,1051,5963,0,0,298173,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00566,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9981,-82.6755,1034121,5150,1055,51706,0,0,1034121,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00567,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8335,-82.2854,466921,5100,1051,23346,0,0,466921,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00568,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.8109,-80.4175,515687,5100,1051,10314,0,0,515687,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00569,US,WTC,USD,FL,Florida,CNTY,Broward,26.0541,-80.1954,114560,5100,1051,11456,0,0,114560,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00570,US,WTC,USD,FL,Florida,CNTY,Lee,26.6249,-81.9865,760288,5100,1051,15206,0,0,760288,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00571,US,WTC,USD,FL,Florida,CNTY,Broward,25.9813,-80.4622,263568,5100,1051,26357,0,0,263568,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00572,US,WTC,USD,FL,Florida,CNTY,Collier,26.007,-81.5386,714605,5100,1051,14292,0,0,714605,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00573,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.8016,-80.1369,176853,5150,1051,3537,0,0,176853,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00574,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9239,-82.252,403656,5100,1051,20183,0,0,403656,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00575,US,WTC,USD,FL,Florida,CNTY,Collier,26.184,-81.5592,466949,5100,1051,46695,0,0,466949,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00576,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6737,-80.2321,306408,5100,1051,6128,0,0,306408,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00577,US,WTC,USD,FL,Florida,CNTY,Collier,26.0895,-81.5213,487829,5100,1055,48783,0,0,487829,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00578,US,WTC,USD,FL,Florida,CNTY,Lee,26.6864,-81.9046,279044,5100,1051,5581,0,0,279044,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00579,US,WTC,USD,FL,Florida,CNTY,Collier,26.0763,-81.6487,202914,5100,1051,10146,0,0,202914,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00580,US,WTC,USD,FL,Florida,CNTY,Broward,25.9719,-80.3312,1325853,5100,1051,66293,0,0,1325853,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00581,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5697,-79.9979,834197,5050,1051,16684,0,0,834197,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00582,US,WTC,USD,FL,Florida,CNTY,Lee,26.6051,-82.0735,184878,5100,1051,18488,0,0,184878,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00583,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6496,-80.35,559151,5100,1051,27958,0,0,559151,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00584,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4933,-80.3679,187699,5150,1051,9385,0,0,187699,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00585,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7276,-81.0108,129910,5350,1051,6496,0,0,129910,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00586,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8418,-82.7434,823746,5350,1051,41187,0,0,823746,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00587,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5735,-80.6085,84302,5100,1051,4215,0,0,84302,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00588,US,WTC,USD,FL,Florida,CNTY,Broward,26.0124,-80.2611,753566,5100,1051,75357,0,0,753566,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00589,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5472,-80.438,282239,5100,1051,14112,0,0,282239,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00590,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5371,-80.6099,292082,5100,1055,14604,0,0,292082,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00591,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8772,-80.916,489948,5050,1055,24497,0,0,489948,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00592,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7309,-80.0565,565120,5150,1051,28256,0,0,565120,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00593,US,WTC,USD,FL,Florida,CNTY,Broward,26.1354,-80.151,175070,5150,1051,8754,0,0,175070,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00594,US,WTC,USD,FL,Florida,CNTY,Lee,26.5108,-81.8641,633148,5100,1051,31657,0,0,633148,0,MODEL,Masonry,MODEL,Single Family
